Catalogue,Findspot,Province,Denomination,Mint_Year,Mint
42508,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42509,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42510,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42511,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42512,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42513,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42514,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42515,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42516,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42517,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42518,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42519,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42520,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42521,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42522,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42523,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42524,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42525,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42526,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42527,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42528,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42529,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42530,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42531,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42532,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42533,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42534,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42535,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42536,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42537,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42538,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42539,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42540,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42541,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42542,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42543,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42544,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42545,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42546,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42547,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42548,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42549,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42550,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42551,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42552,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42553,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42554,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42555,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42556,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42557,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42558,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42559,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42560,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42561,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42562,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42563,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42564,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42565,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42566,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42567,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42568,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42569,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42570,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42571,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42572,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42573,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42574,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42575,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42576,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42577,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42578,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42579,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42580,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42581,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42582,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42583,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42584,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42585,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42586,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42587,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42588,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42589,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42590,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42591,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42592,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42593,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42594,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42595,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42596,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42597,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42598,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42599,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42600,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42601,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42602,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42603,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42604,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42605,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42606,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42607,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42608,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42609,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42610,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42611,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42612,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42613,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42614,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42615,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42616,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42617,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42618,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42619,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42620,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42621,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42622,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42623,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42624,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42625,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42626,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42627,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42628,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42629,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42630,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42631,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42632,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42633,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42634,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42635,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42636,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42637,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42638,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42639,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42640,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42641,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42642,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42643,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42644,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42645,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42646,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42647,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42648,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42649,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42650,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42651,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42652,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42653,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42654,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42655,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42656,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42657,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42658,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42659,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42660,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42661,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42662,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42663,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42664,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42665,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42666,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42667,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42668,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42669,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42670,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42671,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42672,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42673,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42674,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42675,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42676,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42677,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42678,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42679,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42680,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42681,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42682,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42683,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42684,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42685,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42686,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42687,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42688,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42689,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42690,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42691,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42692,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42693,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42694,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42695,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42696,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42697,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42698,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42699,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42700,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42701,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42702,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42703,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42704,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42705,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42706,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42707,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42708,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42709,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42710,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42711,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42712,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42713,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42714,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42715,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42716,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42717,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42718,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42719,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42720,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42721,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42722,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42723,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42724,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42725,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42726,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42727,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42728,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42729,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42730,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42731,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42732,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42733,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42734,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42735,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42736,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42737,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42738,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42739,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42740,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42741,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42742,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42743,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42744,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42745,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42746,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42747,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42748,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42749,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42750,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42751,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42752,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42753,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42754,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42755,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42756,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42757,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42758,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42759,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42760,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42761,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42762,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42763,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42764,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42765,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42766,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42767,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42768,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42769,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42770,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42771,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42772,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42773,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42774,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42775,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42776,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42777,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42778,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42779,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42780,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42781,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42782,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42783,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42784,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42785,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42786,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42787,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42788,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42789,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42790,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42791,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42792,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42793,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42794,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42795,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42796,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42797,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42798,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42799,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42800,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42801,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42802,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42803,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42804,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42805,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42806,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42807,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42808,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42809,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42810,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42811,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42812,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42813,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42814,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42815,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42816,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42817,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42818,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42819,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42820,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42821,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42822,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42823,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42824,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42825,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42826,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42827,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42828,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42829,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42830,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42831,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42832,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42833,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42834,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42835,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42836,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42837,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42838,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42839,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42840,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42841,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42842,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42843,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42844,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42845,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42846,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42847,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42848,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42849,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42850,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42851,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42852,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42853,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42854,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42855,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42856,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42857,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42858,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42859,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42860,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42861,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42862,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42863,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42864,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42865,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42866,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42867,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42868,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42869,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42870,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42871,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42872,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42873,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42874,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42875,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42876,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42877,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42878,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42879,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42880,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42881,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42882,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42883,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42884,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42885,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42886,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42887,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42888,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42889,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42890,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42891,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42892,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42893,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42894,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42895,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
42896,Hadrumetum (2),Proconsularis,denarius,170.5,Rome
